사업장명,소재지전화,소재지면적,소재지전체주소,도로명전체주소,도로명우편번호,좌표정보(x),좌표정보(y),위도,경도
사랑이있는동물병원,02-428-7893,79.59,서울특별시 강동구 명일동,서울특별시 강동구 구천면로 446 (명일동),5293.0,212967.3269,449677.1592,37.549268969585924,127.14753030213545
더조은 동물의료센터,802-2811,227.32,서울특별시 금천구 시흥동 904-6 서우빌딩,"서울특별시 금천구 시흥대로 172, 서우빌딩 (시흥동)",8631.0,191374.584,438600.4096,37.449517057806226,126.9033109101346
방주동물의료센터,02-476-3927,147.6,서울특별시 강동구 성내동 449-13번지,"서울특별시 강동구 양재대로 1299, 1층 (성내동)",5408.0,211745.0181,446699.1961,37.52245408661647,127.13365097006682
올바른동물병원,02-428-1661,73.34,서울특별시 강동구 암사동 503-23번지,"서울특별시 강동구 올림픽로 787, 1층 (암사동, 태성프라자)",5241.0,211216.3591,449919.9804,37.55147959934242,127.12771954955701
나루동물병원,457-7582,116.79,서울특별시 광진구 광장동 582,서울특별시 광진구 아차산로 537-17 (광장동),4983.0,208729.1704,448995.8084,37.54317962714008,127.09956206393376
다온동물병원,499-7582,88.62,서울특별시 광진구 중곡동 193-29,서울특별시 광진구 면목로 142 (중곡동),4908.0,207128.8984,451521.8242,37.565952409751674,127.0814786952818
자양동물병원,456-0975,56.3,서울특별시 광진구 자양동 606-27번지,서울특별시 광진구 뚝섬로52길 4 (자양동),5099.0,206943.8949,447730.4164,37.53179358775385,127.07934914859422
드림펫 동물병원,464-7588,111.29,서울특별시 광진구 중곡동 166-6번지,"서울특별시 광진구 능동로 407, 2층 (중곡동)",4908.0,207333.6398,451464.2671,37.56543223514963,127.08379555626938
로얄동물메디컬센터w,02-323-8275,0.0,서울특별시 마포구 서교동 444-5,서울특별시 마포구 월드컵로 46 (서교동),4029.0,192175.3084,450127.1867,37.55338019417791,126.91223653274513
박효리군 동물병원,02-326-0275,0.0,서울특별시 마포구 망원동 338-76,서울특별시 마포구 포은로 64 (망원동),4018.0,191672.3438,450074.0837,37.552897300926624,126.90654513189638
도화동물병원,02-712-8875,0.0,서울특별시 마포구 도화동 153,서울특별시 마포구 삼개로 28 (도화동),4173.0,195267.8847,448398.4461,37.537825666839616,126.94724627395036
아이엠 동물병원,02-338-2475,18.4,서울특별시 마포구 서교동 494,"서울특별시 마포구 양화로 72, 효성해링턴타워 101동 제1층 121,122호 (서교동)",4044.0,192571.3982,449840.2342,37.55079808571965,126.91672197749801
공덕 건강한 동물병원,02-701-0705,0.0,서울특별시 마포구 공덕동 256-13 제일빌딩,"서울특별시 마포구 만리재로 15, 제일빌딩 108, 109호 (공덕동)",4214.0,195748.0644,449145.5788,37.54455964507347,126.95267491262679
힐링 24시 동물병원,02-713-8275,0.0,서울특별시 마포구 공덕동 385-65 공덕SK리더스뷰,"서울특별시 마포구 백범로31길 7, 101동 104,105호 (공덕동, 공덕SK리더스뷰)",4147.0,195405.1577,449263.2176,37.54561789198741,126.94879397362895
노룬산동물병원,464-2748,88.0,서울특별시 광진구 자양동 236-127,서울특별시 광진구 뚝섬로 462 (자양동),5081.0,205390.4633,448294.6652,37.53688770418288,127.0617782394941
김태화동물병원,02-486-4252,0.0,서울특별시 강동구 둔촌동 53번지 원경빌딩,"서울특별시 강동구 천호대로 1186, 원경빌딩 102호 (둔촌동)",5361.0,212589.7435,447977.5928,37.533961258453246,127.14322848117247
CH동물병원,02-488-7510,0.0,서울특별시 강동구 천호동 233-145 19통4반,서울특별시 강동구 구천면로 322 (천호동),5309.0,211916.2289,449541.3756,37.5480596828092,127.13563359417986
안단테 동물의료센터,02-476-7582,0.0,서울특별시 강동구 천호동 25-15 약제빌딩,"서울특별시 강동구 양재대로 1603, 약제빌딩 1층 (천호동)",5306.0,212597.7852,449625.3061,37.54880687584014,127.14334758167152
고덕 고래힐동물병원,02-441-5515,0.0,"서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212,213호","서울특별시 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕 상가 2층 212,213호)",5229.0,212926.0899,450751.5243,37.55894944161287,127.14708247823792
강동24시 SKY 동물의료센터,02-472-7579,0.0,서울특별시 강동구 성내동 244-2,서울특별시 강동구 천호대로 1122 (성내동),5373.0,211949.3894,448022.0784,37.53437054063232,127.13598425732515
닥터표동물병원,02-484-4063,59.85,서울특별시 강동구 성내동 322-7번지 1층,"서울특별시 강동구 올림픽로 566, 1층 (성내동)",5391.0,210666.5445,447767.9677,37.53209665759869,127.1214664429731
강동동물병원,02-472-7343,0.0,서울특별시 강동구 길동 336-4,서울특별시 강동구 양재대로 1532 (길동),5303.0,212473.8301,448911.5889,37.54237803823655,127.1419328191597
둔촌동물병원,02-474-5100,88.24,서울특별시 강동구 성내동 415-1,서울특별시 강동구 양재대로 1385 (성내동),5376.0,212003.8855,447526.5545,37.529905209574146,127.13659277626485
동물병원 공감,02-484-7975,102.0,서울특별시 강동구 천호동 25-6 조희빌딩,"서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)",5306.0,212605.5001,449677.003,37.549272554068686,127.14343576810798
스마트동물병원군자점,02-464-7582,82.0,서울특별시 광진구 중곡동 162-8,서울특별시 광진구 능동로43길 3-5 (중곡동),4915.0,207107.9286,450953.281,37.56083006333614,127.08123588377649
프라임동물병원,457-0292,40.88,서울특별시 광진구 구의동 659번지 세림리오빌아파트 제비1-1호,서울특별시 광진구 아차산로 451 (구의동),5046.0,208060.4678,448564.9925,37.53930405287304,127.09199075354036
동서울동물병원,444-7533,127.0,서울특별시 광진구 광장동 517-5번지 삼익아파트,서울특별시 광진구 아차산로 493 (광장동),4984.0,208431.9276,448842.2326,37.54179866746541,127.09619690094907
피카소동물병원,467-3673,98.18,서울특별시 광진구 화양동 216,서울특별시 광진구 광나루로 392-1 (화양동),5009.0,206405.8447,449450.171,37.54729229363803,127.07327667856497
용마동물병원,446-2349,52.93,서울특별시 광진구 중곡동 58-18번지,서울특별시 광진구 용마산로 66 (중곡동),4944.0,207695.4807,450809.0283,37.55952568615302,127.08788432510983
중곡동물병원,462-5595,58.0,서울특별시 광진구 중곡동 241-34번지,서울특별시 광진구 긴고랑로 47 (중곡동),4909.0,207137.4686,451166.3512,37.56274957492342,127.08157227279428
방주종합동물병원,454-9975,65.0,서울특별시 광진구 중곡동 161-27번지,서울특별시 광진구 능동로 334 (중곡동),4928.0,207082.1965,450786.4207,37.55932686719565,127.0809430508952
광진동물의료센터,457-4545,125.4,서울특별시 광진구 구의동 68-37,서울특별시 광진구 광나루로 507 (구의동),4976.0,207526.5902,449223.7496,37.545243870260016,127.08595673332383
이다종합동물병원,463-7075,53.82,서울특별시 광진구 자양동 553-280,서울특별시 광진구 뚝섬로 504 (자양동),5085.0,205770.3813,448175.1873,37.53580894556568,127.06607586775105
나래동물병원,463-3216,59.71,서울특별시 광진구 군자동 1-2,서울특별시 광진구 능동로 283 (군자동),4997.0,206836.098,450344.7996,37.555349749666945,127.07815367756237
보람동물병원,465-7582,60.08,서울특별시 광진구 군자동 363-4번지,서울특별시 광진구 군자로 84 (군자동),5004.0,206218.5991,449808.4901,37.550521983575585,127.0711608103645
애플동물병원,455-0077,99.64,서울특별시 광진구 능동 256-1,서울특별시 광진구 천호대로 642-1 (능동),4987.0,207733.2662,450105.9138,37.55319038769587,127.08830462891267
로엘동물병원,457-8575,49.14,서울특별시 광진구 자양동 606-14번지,서울특별시 광진구 뚝섬로 622-1 (자양동),5099.0,206893.8435,447758.903,37.53205062185059,127.07878314889378
해맑은동물병원,02-6954-7582,99.0,서울특별시 광진구 자양동 662-13,서울특별시 광진구 뚝섬로 670 (자양동),5102.0,207349.5107,447708.9397,37.53159697090014,127.08393793398693
GD동물병원,02-429-8822,102.0,서울특별시 강동구 상일동 341-2,"서울특별시 강동구 상일로 13, 1,2층 (상일동)",5283.0,215227.4092,449568.5218,37.54825576693243,127.17310374584369
길종합동물병원,02-484-0075,120.4,서울특별시 강동구 길동 151,"서울특별시 강동구 천호대로 1199, 1층 104호 (길동)",5350.0,212670.29,448106.911,37.53512530642019,127.14414199992143
세종동물병원,02-484-8414,0.0,서울특별시 강동구 천호동 397-27 24통1반,서울특별시 강동구 구천면로 237 (천호동),5326.0,211455.5291,448840.0684,37.54174678365985,127.13040939179085
가나동물병원,02-441-8588,52.2,서울특별시 강동구 암사동 451-12 5통8반,서울특별시 강동구 고덕로 101 (암사동),5237.0,212011.1972,450302.952,37.55492017214292,127.13672065820867
로얄 도그앤캣 메디컬센터,468-6612,93.57,서울특별시 광진구 자양동 550-1,"서울특별시 광진구 능동로 49 (자양동, 영지빌딩)",5074.0,205969.966,448175.9174,37.535814267742914,127.06833402839601
광진24시필동물병원,02-446-8175,189.0,서울특별시 광진구 구의동 611 구의현대2단지아파트,"서울특별시 광진구 광나루로56길 66, 201, 202호 (구의동)",5118.0,208403.7461,448490.2392,37.53862749249996,127.09587402630629
건국대학교 부속 동물병원,450-0472,1674.45,서울특별시 광진구 화양동 1,서울특별시 광진구 능동로 120 (화양동),5029.0,206445.8811,448922.8817,37.54254118750076,127.07372514846179
쥬라기동물병원,455-7570,69.0,서울특별시 광진구 광장동 530-39,서울특별시 광진구 광나루로 601 (광장동),4984.0,208344.9129,448875.2865,37.54209726542872,127.09521268788949
서울동물병원,2038-8253,86.31,서울특별시 광진구 중곡동 119-7,"서울특별시 광진구 천호대로 623-1, 1층 (중곡동)",4931.0,207624.5568,450257.0445,37.55455295720504,127.08707593318054
준동물병원,457-2220,79.0,서울특별시 광진구 자양동 553-588,서울특별시 광진구 뚝섬로 541 (자양동),5070.0,206150.6555,448076.7207,37.53491933842426,127.07037757613067
서울어린이대공원동물병원,450-9372,263.4,서울특별시 광진구 능동 18-0,서울특별시 광진구 능동로 216 (능동),4991.0,207139.2041,449705.6764,37.549589038476284,127.08157783584879
열린24시동물병원,02-487-7575,62.25,서울특별시 강동구 길동 348-5,서울특별시 강동구 양재대로 1508(길동),5343.0,212411.9719,448670.0483,37.54020261231559,127.141228818536
박형우동물병원,02-488-8275,161.13,서울특별시 강동구 성내동 322-6번지 EMK빌딩,"서울특별시 강동구 올림픽로 568, EMK빌딩 2층 (성내동)",5391.0,210670.3699,447779.7148,37.532202454051664,127.12150989191495
맑은 동물병원,02-2234-1379,0.0,서울특별시 동대문구 신설동 109-13번지 청계천 대성 스카이렉스1,"서울특별시 동대문구 청계천로 417, 108호 (신설동, 청계천 대성 스카이렉스1)",2586.0,202042.8173,452190.1004,37.57199845121318,127.0239120108285
그린동물병원,02-957-7075,41.8,서울특별시 동대문구 용두동 790번지 롯데캐슬피렌체,"서울특별시 동대문구 정릉천동로 58, 1층 125호 (용두동, 롯데캐슬피렌체)",2566.0,203085.8668,452766.0142,37.57718453062543,127.0357214390414
엘동물병원,02-3295-3927,49.5,서울특별시 동대문구 용두동 38-17번지,서울특별시 동대문구 고산자로 393-5 (용두동),2566.0,203254.5201,452487.0427,37.574670465341356,127.03762947014731
제연동물병원,02-2242-7975,0.0,서울특별시 동대문구 전농동 652-1번지,서울특별시 동대문구 답십리로 77 (전농동),2552.0,204313.8695,452538.1419,37.575126585455266,127.04962175884322
VIP동물의료센터 동대문점,02-2215-7522,256.5,서울특별시 동대문구 장안동 376-3,서울특별시 동대문구 한천로14길 87(장안동),2628.0,205899.907,451571.3518,37.5664072488072,127.06756835169325
페트로동물의료원,02-2249-7600,0.0,서울특별시 동대문구 장안동 140-8,서울특별시 동대문구 답십리로63길 1(장안동),2529.0,205911.322,452287.8441,37.57286268229398,127.0677032684403
하나동물병원,02-6242-7500,0.0,서울특별시 동대문구 휘경동 267-84,서울특별시 동대문구 망우로 66 (휘경동),2496.0,205314.4792,454133.1918,37.58949259732862,127.06096030057475
봄봄동물병원,02-969-7579,0.0,서울특별시 동대문구 회기동 62-8번지,서울특별시 동대문구 회기로18길 46 (회기동),2460.0,204704.0341,454227.3044,37.59034381537159,127.05404919827801
아띠동물의료센터,02-6242-8275,0.0,서울특별시 동대문구 전농동 322-31번지,서울특별시 동대문구 사가정로 51 (전농동),2553.0,204553.4584,452384.4617,37.573740810640444,127.05233301632775
스마트동물병원,02-2242-0175,0.0,서울특별시 동대문구 장안동 483,"서울특별시 동대문구 한천로 164, 1층 (장안동)",2529.0,205908.8984,452581.9978,37.575512983587615,127.06767817801989
바론동물병원,02-965-0075,0.0,서울특별시 동대문구 이문동 292-10번지 이문동 웰츠타워,"서울특별시 동대문구 이문로 136, 2층 208호 (이문동, 이문동 웰츠타워)",2418.0,205396.3637,455131.6832,37.59848837280965,127.06189469597874
더케이동물병원,02-2213-8875,0.0,서울특별시 동대문구 답십리동 1003-2번지 세기프라자,"서울특별시 동대문구 답십리로 140, 세기프라자 2층 211호 (답십리동)",2598.0,204845.8743,452243.877,37.57247268946796,127.05564224956846
하이유 동물병원,02-2242-7510,59.04,서울특별시 동대문구 답십리동 490-57번지,서울특별시 동대문구 전농로 15-3 (답십리동),2605.0,204869.6881,451594.3325,37.56662024969352,127.05590756195654
심재웅동물병원,02-2244-7755,26.0,서울특별시 동대문구 휘경동 34-48번지,서울특별시 동대문구 망우로 120 (휘경동),2501.0,205804.989,454312.287,37.591103289747544,127.06651544667284
박철환동물병원,02-2244-7479,60.83,서울특별시 동대문구 장안동 100-8번지,서울특별시 동대문구 사가정로 221 (장안동),2518.0,206086.5914,452959.773,37.57891554187317,127.06969281394203
뉴월드동물병원,02-2212-5233,348.0,서울특별시 동대문구 장안동 186-12번지,"서울특별시 동대문구 한천로 94, 1층 (장안동)",2626.0,205631.5646,451925.9077,37.56960341419666,127.06453370330743
그랜드동물병원,02-2214-6129,0.0,서울특별시 동대문구 답십리동 250-1,서울특별시 동대문구 전농로 77(답십리동),2599.0,204974.8297,452169.7813,37.571804418430474,127.05710150460948
