사업장명,소재지전화,소재지면적,소재지전체주소,도로명전체주소,도로명우편번호,좌표정보(x),좌표정보(y),경도,위도,
세븐동물병원,053-324-8875,92,대구광역시 북구 동천동 905-2,대구광역시 북구 팔거천동로 210 (동천동),41423,340552.8366,272499.818,127.8099486,36.56041361,36.56041361
마루동물병원,384-5445,167.67,광주광역시 서구 금호동 245-3 미미빌딩,"광주광역시 서구 금화로 71, 미미빌딩 2층 203호 (금호동)",62007,186846.9532,181494.9743,126.7968261,35.17756812,35.17756812
도그플러스동물병원,053-568-7582,93.29,대구광역시 달서구 용산동 230-11 홈플러스 성서점 지하1층,"대구광역시 달서구 달구벌대로 1467, 홈플러스 성서점 지하1층 (용산동)",42637,337916.0799,262111.0617,127.6936842,36.53738357,36.53738357
베스트 종합 동물병원,"566-8875,8885",74,대구광역시 달서구 감삼동 600-17번지,대구광역시 달서구 달구벌대로 1524 (감삼동),42688,338471.877,262113.1462,127.6937522,36.54239218,36.54239218
신세계동물병원,751-6693,0,대구광역시 수성구 수성동3가 347-18 효정빌딩 1층,"대구광역시 수성구 들안로 262, 효정빌딩 1층 (수성동3가)",42138,346032.3894,262681.5115,127.7007154,36.61048854,36.61048854
오아시스 정형외과 신경외과 동물병원,031-215-7474,366.6,경기도 수원시 영통구 이의동 1331 광교 푸르지오 월드마크 204동,"경기도 수원시 영통구 센트럴타운로 107, 204동 2-06,2-07,2-08,2-09호 (이의동, 광교푸르지오월드마크,월드스퀘어)",16507,204219.5217,421105.1732,129.4313049,35.30989083,35.30989083
미듬동물병원,064-796-3610,26.44,제주특별자치도 서귀포시 대정읍 하모리 1423-18 서귀포시축협대정지소,"제주특별자치도 서귀포시 대정읍 하모중앙로 32, 서귀포시축협대정지소",63507,130222.2937,-29806.72946,124.4934921,34.64150307,34.64150307
헤이븐동물병원,02-532-5119,154.3,서울특별시 서초구 방배동 2100,"서울특별시 서초구 동광로 15, 1층 (방배동)",6560,198564.8624,443205.9668,129.6724288,35.25384492,35.25384492
잠실베스트동물병원 수술재활센터,02-2203-7975,0,서울특별시 송파구 석촌동 2-9 금보 2층,"서울특별시 송파구 삼학사로 88, 금보 2층 (석촌동)",5612,208542.1416,444755.6169,129.6924164,35.34330695,35.34330695
큰사랑동물병원,,,경상북도 경산시 사동 659-1 부영원앙마을,"경상북도 경산시 백자로20길 9, 제상가동 1층 101호 (사동, 부영원앙마을)",38595,358808.6165,258573.3523,127.6557693,36.72588522,36.72588522
상암 진 동물의료센터,,0,서울특별시 마포구 상암동 27-61,서울특별시 마포구 월드컵북로 308 (상암동),3930,190847.2099,452482.356,129.7718912,35.18206289,35.18206289
푸른동물병원(출장진료전문병원),055-742-3535,35.96,경상남도 진주시 옥봉동 798-11,"경상남도 진주시 진양호로626번길 15, 1층 (옥봉동)",52757,299258.1979,188608.7364,126.8733391,36.19092035,36.19092035
보람동물병원,,91.8,경상북도 문경시 흥덕동 653-1번지,경상북도 문경시 중앙로 247 (흥덕동),36964,307774.1253,345684.2687,128.6211744,36.2567533,36.2567533
사랑동물병원,02-6403-1750,0,서울특별시 강동구 길동 345-5번지,서울특별시 강동구 천중로49길 4 (길동),5303,212572.5541,448779.3183,129.7378599,35.37860285,35.37860285
계산동물병원,032-549-2626,56.4,인천광역시 계양구 작전동 855-14 2층,"인천광역시 계양구 계양대로 134, 2층 (작전동)",21088,175441.3826,448207.7717,129.720392,35.0444071,35.0444071
다오동물병원,032-548-0275,0,"인천광역시 계양구 계산동 1062 하이베라스 123,124호 D동","인천광역시 계양구 계산새로 71, D동 123,124호 (계산동, 하이베라스)",21060,176607.3266,448516.1203,129.724117,35.05483003,35.05483003
해림동물병원,032-546-0079,776.76,인천광역시 계양구 작전동 864-39,인천광역시 계양구 계양대로 81 (작전동),21047,175376.338,447686.3989,129.714664,35.04394935,35.04394935
쿨펫동물병원,032-554-7579,0,인천광역시 계양구 계산동 1061 홈플러스 2층,"인천광역시 계양구 오조산공원로 14 (계산동, 홈플러스 2층)",21060,176616.6826,448616.4325,129.7252182,35.05488959,35.05488959
자연동물병원,032-551-0975,21.16,인천광역시 계양구 작전동 428-6 101호,"인천광역시 계양구 계양대로34번길 6, 101호 (작전동)",21120,175463.2752,447200.1757,129.7093661,35.04485128,35.04485128
재영 동물병원,032-542-4647,86.63,인천광역시 계양구 작전동 901-4 한샘프라자,"인천광역시 계양구 장제로 708, 한샘프라자 108호 (작전동)",21079,176441.147,447674.4026,129.7148501,35.05354044,35.05354044
한스동물병원,032-555-7756,40.87,인천광역시 계양구 동양동 640-15,인천광역시 계양구 동양로 115 (동양동),21012,178520.6605,450781.6014,129.7495029,35.07149822,35.07149822
작전 캣독 동물병원,032-544-0075,75.03,인천광역시 계양구 작전동 925-1,인천광역시 계양구 장제로694번길 3 (작전동),21124,176420.1069,447539.199,129.7133633,35.05338413,35.05338413
계양 동물 메디컬 센터,032-555-9975,231,인천광역시 계양구 계산동 942-37 1층,"인천광역시 계양구 계양대로 191, 1층 (계산동)",21048,175392.4547,448775.976,129.7265987,35.04382677,35.04382677
아이러브펫 동물병원 작전점,552-7588,88,인천광역시 계양구 작전동 448-7 홈플러스 3층,"인천광역시 계양구 계양대로 27 (작전동, 홈플러스 3층)",21111,175291.9823,447141.0412,129.7086677,35.04332332,35.04332332
AVC 동물메디컬센터,032-547-4788,247.1,인천광역시 계양구 계산동 919 3동,"인천광역시 계양구 경명대로 1095, 3동 (계산동)",21030,175982.7567,449089.8917,129.7302127,35.04906477,35.04906477
이지 동물병원,032-549-0077,55,인천광역시 계양구 병방동 422,인천광역시 계양구 장제로 917 (병방동),21027,177051.4026,449604.381,129.7361674,35.05856029,35.05856029
아마존 동물병원,032-555-7502,0,인천광역시 계양구 임학동 67-7 101호,"인천광역시 계양구 장제로 873, 101호 (임학동)",21034,176797.7756,449237.8107,129.732077,35.05636707,35.05636707
신통방통 동물병원,032-552-3369,62,인천광역시 계양구 작전동 863,인천광역시 계양구 계양대로 96 (작전동),21091,175439.1435,447831.537,129.7162718,35.0444793,35.0444793
한솔 동물병원,"553-4652,",134,인천광역시 계양구 계산동 918-2번지,인천광역시 계양구 경명대로 1109 (계산동),21030,176092.1274,449067.8466,129.7300041,35.05005503,35.05005503
계양동물병원,032-551-8275,0,인천광역시 계양구 효성동 320-1,인천광역시 계양구 안남로 499 (효성동),21105,174365.6216,447307.3704,129.7102131,35.03494109,35.03494109
신영재동물병원,032-552-0075,33.5,인천광역시 계양구 병방동 426,인천광역시 계양구 장제로 923 (병방동),21027,177074.1601,449655.8955,129.7367384,35.05875247,35.05875247
하나 동물병원,032-553-6678,40.2,인천광역시 계양구 작전동 949 작전역 서해그랑블 205호,"인천광역시 계양구 아나지로247번길 22, 2층 205호 (작전동, 작전역 서해그랑블)",21111,175193.7014,447267.7443,129.7100257,35.04240733,35.04240733
계양SKY동물메디컬센터,275-7575,782.64,인천광역시 계양구 작전동 901-3 세종팰리스,"인천광역시 계양구 장제로 714, 세종팰리스 1, 2층 (작전동)",21079,176441.1895,447712.2399,129.7152645,35.05353154,35.05353154
닥터팬더 동물병원,032-553-7975,70,인천광역시 계양구 용종동 207-1 인천 계양 코아루 센트럴파크,"인천광역시 계양구 계양문화로 119 (용종동, 인천 계양 코아루 센트럴파크)",21060,176763.2162,448874.4926,129.728088,35.05614548,35.05614548
쿨펫동물병원,032-555-7582,0,인천광역시 계양구 작전동 911-1 이마트,"인천광역시 계양구 봉오대로 785 (작전동, 이마트)",21080,176674.9352,447677.7951,129.714957,35.05564477,35.05564477
장수의과 동물병원,054-535-6496,39.67,경상북도 상주시 남성동 96-1번지,경상북도 상주시 왕산로 186 (남성동),37194,304225.5913,324281.6529,128.3825108,36.22777062,36.22777062
다나은동물병원,,99,경상북도 구미시 선산읍 동부리 552-4,경상북도 구미시 선산읍 동교1길 13,39112,316957.3324,305700.4704,128.1775788,36.34470538,36.34470538
레미 동물병원,02-470-4707,0,서울특별시 중랑구 면목동 172-93번지,"서울특별시 중랑구 동일로 593, 2층 (면목동)",2232,206949.6924,453453.2838,129.7875024,35.32680097,35.32680097
아이케어 동물병원,0325647600,,인천광역시 서구 청라동 167-1 청라리치아노,"인천광역시 서구 청라에메랄드로102번길 10, 청라리치아노 1층 103~105호 (청라동)",22739,169655.3246,448018.8103,129.716598,34.99235241,34.99235241
하나로 양한방 동물병원,031-996-7975,0,경기도 김포시 장기동 2037-1번지,경기도 김포시 초당로16번길 75 (장기동),10088,171266.6349,459779.788,129.845783,35.00391027,35.00391027
산책동물병원,02-2653-3335,87,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,"서울특별시 양천구 목동서로 401, 1층 102호 (신정동, 대림아크로빌)",8092,187518.0936,445920.3749,129.6989308,35.15371273,35.15371273
명수의병원,,,경상북도 경산시 삼북동 250-23,"경상북도 경산시 경안로 106, 2층 (삼북동)",38640,357071.4034,258831.905,127.6585302,36.71021414,36.71021414
이룸동물병원,064-748-2838,55,제주특별자치도 제주시 노형동 2838,"제주특별자치도 제주시 월광로 51, 이룸동물병원 (노형동)",63094,150299.6236,-1054.970832,124.8020841,34.8284121,34.8284121
부평 모모 동물병원,032-524-5557,110.52,인천광역시 부평구 부평동 274-44,"인천광역시 부평구 경원대로 1278, 101호 (부평동)",21405,174382.2009,443143.8143,129.6646343,35.03610068,35.03610068
리버동물의료센터,052-713-7575,209.52,울산광역시 중구 태화동 123-2,울산광역시 중구 태화로 250 (태화동),44456,408742.38,230578.0873,127.3443702,37.17718726,37.17718726
대정동물병원,064-792-7580,0,제주특별자치도 서귀포시 대정읍 상모리 3723-1,"제주특별자치도 서귀포시 대정읍 일주서로 2535, 2층",63508,130868.9339,-29535.97564,124.4962675,34.6473878,34.6473878
친구가 될 동물병원,031-555-0421,47.2,경기도 남양주시 다산동 6089-2 다산진건지구 업무1-3,"경기도 남양주시 다산중앙로 113, 라페온빌 1층 112호 (다산동)",12248,213463.1063,457886.7475,129.838262,35.38430875,35.38430875
다산 봄 동물병원,031-551-1175,99.75,"경기도 남양주시 다산동 6217-3 다산지금지구 근생7-3, 7-4","경기도 남양주시 다산지금로 136, 푸리마타워 2층 205호 (다산동)",12284,215253.8539,455423.2276,129.8117382,35.40106513,35.40106513
나눔 양한방동물병원,044-868-3793,53.16,세종특별자치시 도담동 855 도램마을9단지,"세종특별자치시 보람로 15, 상가동 101호 (도담동, 도램마을9단지)",30098,223470.9825,334341.9096,128.4807883,35.49878969,35.49878969
유어캣 고양이병원,051-757-1275,108.77,부산광역시 수영구 민락동 774 센텀비스타동원2차 상가 401동 203호,"부산광역시 수영구 무학로63번길 142, 401동 2층 203호 (민락동, 센텀비스타동원2차)",48272,393053.9747,187433.2652,126.8587354,37.03622557,37.03622557
엔케어동물의료센터,031-657-2475,192,경기도 평택시 죽백동 654-4,경기도 평택시 죽백3로 139 (죽백동),17864,211554.998,389111.9951,129.0814226,35.382532,35.382532
연경동물병원,053-985-7550,0,대구광역시 북구 연경동 960-1,"대구광역시 북구 동화천로 241, 연경그랜드타워 204호 (연경동)",41409,345866.1191,272562.9551,127.8111548,36.60828951,36.60828951
신동물병원,,54,충청북도 청주시 흥덕구 오송읍 상정리 89-34,충청북도 청주시 흥덕구 오송읍 상정1길 103-2,28156,229429.7429,350200.9157,128.6566363,35.55020786,35.55020786
송하동물병원,,110.81,경상남도 고성군 고성읍 성내리 26-1,"경상남도 고성군 고성읍 중앙로 33, 1층",52942,320826.043,164738.6451,126.6069547,36.38472875,36.38472875
우리동물병원,0619349825,77,전라남도 곡성군 곡성읍 읍내리 775-59,전라남도 곡성군 곡성읍 중앙로 51,57537,226241.5714,197738.4384,126.9750604,35.53284925,35.53284925
대전충청 영상안과 동물병원,,,대전광역시 서구 둔산동 1276,"대전광역시 서구 둔산로 57, 4층 (둔산동)",35233,234066.0431,316817.8988,128.2892039,35.59648494,35.59648494
웰튼동물의료센터,02-2253-2233,0,서울특별시 중구 황학동 1596,"서울특별시 중구 난계로 197, 1,2,4층 (황학동)",4574,201985.8296,451869.5873,129.7685788,35.28250766,35.28250766
진리동물병원,,66.34,전라남도 곡성군 오곡면 오지리 1247-4,전라남도 곡성군 오곡면 기차마을로 226,57544,227985.4183,197526.6924,126.97272,35.54856775,35.54856775
율하 위드동물병원,,0,경상남도 김해시 장유동 875-4,경상남도 김해시 율하로 476 (장유동),51023,366354.7733,186845.8239,126.8525956,36.79560744,36.79560744
채움동물의료센터,02-443-6933,0,서울특별시 송파구 오금동 151-1 재상빌딩,"서울특별시 송파구 동남로 282, 재상빌딩 1층 (오금동)",5740,212051.9066,444267.3509,129.6880985,35.37502944,35.37502944
훈동물병원,,199.79,경상북도 김천시 지좌동 440-37,경상북도 김천시 황산로 119 (지좌동),39649,302841.0965,291536.8316,128.0181563,36.2189484,36.2189484
양원주동물병원,,66,전라남도 해남군 해남읍 구교리 413,전라남도 해남군 해남읍 북부순환로 215,59031,162235.4978,119985.1078,126.1239021,34.95271432,34.95271432
우리동물병원,357-3924,72.84,경기도 화성시 남양읍 남양리 655-1,경기도 화성시 남양읍 남양시장로 54,18261,183545.767,411893.0318,129.3247645,35.12567606,35.12567606
더펫동물병원,,,대전광역시 유성구 봉명동 678-5,대전광역시 유성구 온천동로 75 (봉명동),34185,231639.4251,317436.3379,128.295675,35.57454402,35.57454402
천안24시스카이동물메디컬센터,041-415-0975,1018,충청남도 천안시 서북구 성정동 1435,"충청남도 천안시 서북구 동서대로 165, 프라지움11차 2층 (성정동)",31110,212574.4086,369393.607,128.8647161,35.3952598,35.3952598
용인해성동물병원,031-333-8875,52,경기도 용인시 처인구 역북동 754-1 유니버스트윈1,"경기도 용인시 처인구 명지로40번길 15-9, 유니버스트윈1 115호 (역북동)",17056,216506.3058,414444.5278,129.3613421,35.42200276,35.42200276
